S;BKE022508SES00000004;BKE022508INV00000008;630000;BKE02;573;0;1;63TR11AGAM;BKE02;AM;UN;358,65899;BKE2;CB2TV2105241017
S;BKE022508SES00000004;BKE022508INV00000008;631000;BKE02;1057;0;1;63TR11AGAM;BKE02;AM;UN;358,65899;BKE2;CB2TV2305241203
S;BKE022508SES00000004;BKE022508INV00000008;632000;BKE02;1121;0;1;63TR11AGAM;BKE02;AM;UN;358,65899;BKE2;CB2TV2405241206
S;BKE022508SES00000004;BKE022508INV00000008;633000;BKE02;0;0;2;63TR11RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;634000;BKE02;0;0;2;63TR13AGAM;;A;UN;430;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;635000;BKE02;0;0;2;63TR13RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;636000;BKE02;0;0;2;64DT3AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;637000;BKE02;0;0;2;64DT5AGAM;;A;UN;46,92;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;638000;BKE02;0;0;2;64DT5NGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;639000;BKE02;0;0;2;64DT5RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;640000;BKE02;0;0;2;65DA79X33X6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;641000;BKE02;0;0;2;65DH13X13RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;642000;BKE02;0;0;2;65DH18X18AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;643000;BKE02;0;0;2;65DH18X18RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;644000;BKE02;0;0;2;65DH24X24ADEMIGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;645000;BKE02;0;0;2;65DH24X24AGAM;;A;UN;173;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;646000;BKE02;0;0;2;65DH24X24NGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;647000;BKE02;0;0;2;65DH24X24RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;648000;BKE02;0;0;2;65DS90X90X45GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;649000;BKE02;0;0;2;67DC49X49BAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;650000;BKE02;0;0;2;67DC49X49GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;651000;BKE02;0;0;2;67DC49X49X08NGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;652000;BKE02;0;0;2;67PC16X16X6A650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;653000;BKE02;0;0;2;67PC25X25X8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;654000;BKE02;0;0;2;67PH28X28X6_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;655000;BKE02;0;0;2;67PR102010A530GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;656000;BKE02;0;0;2;67PR10X20X10BAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;657000;BKE02;0;0;2;67PR10X20X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;658000;BKE02;0;0;2;67PR10X20X10GFBAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;659000;BKE02;0;0;2;67PR10X20X10GFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;660000;BKE02;0;0;2;67PR10X20X10MBAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;661000;BKE02;0;0;2;67PR10X20X10MFBAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;662000;BKE02;0;0;2;67PR10X20X10MFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;663000;BKE02;0;0;2;67PR10X20X10MGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;664000;BKE02;0;0;2;67PR10X20X10RBAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;665000;BKE02;0;0;2;67PR10X20X10RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;666000;BKE02;0;0;2;67PR10X20X6A530GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;667000;BKE02;0;0;2;67PR10X20X6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;668000;BKE02;0;0;2;67PR10X20X8A650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;669000;BKE02;0;0;2;67PR10X20X8BAT;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;670000;BKE02;0;0;2;67PR10X20X8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;671000;BKE02;0;0;2;68PE40X40X4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;672000;BKE02;0;0;2;68PE40X40X4NGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;673000;BKE02;0;0;2;68PE40X40X5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;674000;BKE02;0;0;2;68PE50X50X5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;675000;BKE02;0;0;2;68PE60X40X4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;676000;BKE02;0;0;2;68PE60X60X5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;677000;BKE02;0;0;2;69BG12GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;678000;BKE02;0;0;2;70PI06AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;679000;BKE02;0;0;2;70PI08A5302/6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;680000;BKE02;0;0;2;70PI08A6502/6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;681000;BKE02;0;0;2;70PI08AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;682000;BKE02;0;0;2;70PI08NGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;683000;BKE02;0;0;2;70PI08RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;684000;BKE02;0;0;2;70PI08X16GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;685000;BKE02;0;0;2;70PT06AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;686000;BKE02;0;0;2;70PT08AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;687000;BKE02;0;0;2;72A090200CHFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;688000;BKE02;0;0;2;72A090200EPGAM;;A;UN;31108,13986;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;689000;BKE02;15;0;1;72A090200GAM;BKE02;RM;UN;57071,64416;BKE2;CB2PT2705251720
S;BKE022508SES00000004;BKE022508INV00000008;690000;BKE02;13;0;1;72A090200GAM;BKE02;AM;UN;57071,64416;BKE2;CB2PT0406250161
S;BKE022508SES00000004;BKE022508INV00000008;691000;BKE02;9;0;1;72A090200GAM;BKE02;AM;UN;57071,64416;BKE2;CB2PT0506250208
S;BKE022508SES00000004;BKE022508INV00000008;692000;BKE02;6;0;1;72A090200GAM;BKE02;AM;UN;57071,64416;BKE2;LOT140625
S;BKE022508SES00000004;BKE022508INV00000008;693000;BKE02;0;0;2;72A090300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;694000;BKE02;0;0;2;72A090400CHFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;695000;BKE02;0;0;2;72A090400GAM;;A;UN;74869;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;696000;BKE02;0;0;2;72A090500GAM;;A;UN;15088;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;697000;BKE02;0;0;2;72A090650C6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;698000;BKE02;0;0;2;72A090650CHFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;699000;BKE02;0;0;2;72A090650FSGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;700000;BKE02;20;0;1;72A090650GAM;BKE02;AM;UN;92203,3856;BKE2;LOT290525
S;BKE022508SES00000004;BKE022508INV00000008;701000;BKE02;6;0;1;72A090650GAM;BKE02;A;UN;92203,3856;BKE2;CB2PT0206250055
S;BKE022508SES00000004;BKE022508INV00000008;702000;BKE02;7;0;1;72A090650GAM;BKE02;A;UN;92203,3856;BKE2;CB2PT0306250073
S;BKE022508SES00000004;BKE022508INV00000008;703000;BKE02;6;0;1;72A090650GAM;BKE02;A;UN;92203,3856;BKE2;CB2PT0406250163
S;BKE022508SES00000004;BKE022508INV00000008;704000;BKE02;5;0;1;72A090650GAM;BKE02;A;UN;92203,3856;BKE2;CB2PT0506250209
S;BKE022508SES00000004;BKE022508INV00000008;705000;BKE02;7;0;1;72A090650GAM;BKE02;A;UN;92203,3856;BKE2;CB2PT1106250356
S;BKE022508SES00000004;BKE022508INV00000008;706000;BKE02;11;0;1;72A090650GAM;BKE02;A;UN;92203,3856;BKE2;CB2PT1206250440
S;BKE022508SES00000004;BKE022508INV00000008;707000;BKE02;6;0;1;72A090650GAM;BKE02;A;UN;92203,3856;BKE2;CB2PT1306250496
S;BKE022508SES00000004;BKE022508INV00000008;708000;BKE02;6;0;1;72A090650GAM;BKE02;AM;UN;92203,3856;BKE2;CB2PT2805251733
S;BKE022508SES00000004;BKE022508INV00000008;709000;BKE02;12;0;1;72A090650GAM;BKE02;A;UN;92203,3856;BKE2;CB2PT1406250581
S;BKE022508SES00000004;BKE022508INV00000008;710000;BKE02;0;0;2;72A090800CHFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;711000;BKE02;0;0;2;72A090800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;712000;BKE02;0;0;2;72A091000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;713000;BKE02;0;0;2;72A091250CHFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;714000;BKE02;0;0;2;72A091250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;715000;BKE02;0;0;2;72A100200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;716000;BKE02;0;0;2;72A100300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;717000;BKE02;0;0;2;72A100400GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;718000;BKE02;0;0;2;72A100500GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;719000;BKE02;0;0;2;72A100650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;720000;BKE02;0;0;2;72A100800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;721000;BKE02;0;0;2;72A101000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;722000;BKE02;0;0;2;72A101250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;723000;BKE02;0;0;2;72A110300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;724000;BKE02;0;0;2;72A110400GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;725000;BKE02;0;0;2;72A110500GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;726000;BKE02;0;0;2;72A110650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;727000;BKE02;0;0;2;72A110800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;728000;BKE02;0;0;2;72A111000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;729000;BKE02;0;0;2;72A111250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;730000;BKE02;0;0;2;72A120200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;731000;BKE02;0;0;2;72A120300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;732000;BKE02;0;0;2;72A120400FSGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;733000;BKE02;0;0;2;72A120400GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;734000;BKE02;0;0;2;72A120500GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;735000;BKE02;0;0;2;72A120650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;736000;BKE02;0;0;2;72A120800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;737000;BKE02;0;0;2;72A121000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;738000;BKE02;0;0;2;72A121250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;739000;BKE02;0;0;2;72A121600GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;740000;BKE02;0;0;2;72A130300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;741000;BKE02;0;0;2;72A130400GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;742000;BKE02;0;0;2;72A130500GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;743000;BKE02;0;0;2;72A130650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;744000;BKE02;0;0;2;72A130800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;745000;BKE02;0;0;2;72A131000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;746000;BKE02;0;0;2;72A131250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;747000;BKE02;0;0;2;72A140300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;748000;BKE02;0;0;2;72A140400GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;749000;BKE02;0;0;2;72A140500GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;750000;BKE02;0;0;2;72A140650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;751000;BKE02;0;0;2;72A140800GAM;;A;UN;17618;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;752000;BKE02;0;0;2;72A141000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;753000;BKE02;0;0;2;72A141250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;754000;BKE02;0;0;2;72A150500GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;755000;BKE02;0;0;2;72A150650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;756000;BKE02;0;0;2;72A150800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;757000;BKE02;0;0;2;72A151000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;758000;BKE02;0;0;2;72A151250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;759000;BKE02;0;0;2;72A161250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;760000;BKE02;0;0;2;72B102000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;761000;BKE02;0;0;2;72B111000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;762000;BKE02;0;0;2;72B111600GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;763000;BKE02;0;0;2;72B121000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;764000;BKE02;0;0;2;72B1212050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;765000;BKE02;0;0;2;72B121250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;766000;BKE02;0;0;2;72B121600GAM;;A;UN;20665,5;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;767000;BKE02;0;0;2;72B122000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;768000;BKE02;0;0;2;72B130500GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;769000;BKE02;0;0;2;72B130650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;770000;BKE02;0;0;2;72B130800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;771000;BKE02;0;0;2;72B131000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;772000;BKE02;0;0;2;72B1312050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;773000;BKE02;0;0;2;72B131250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;774000;BKE02;0;0;2;72B131600GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;775000;BKE02;0;0;2;72B132000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;776000;BKE02;0;0;2;72B141000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;777000;BKE02;0;0;2;72B141250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;778000;BKE02;0;0;2;72B141600GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;779000;BKE02;0;0;2;72B142000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;780000;BKE02;0;0;2;72B150650GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;781000;BKE02;0;0;2;72B160500GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;782000;BKE02;0;0;2;72B160800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;783000;BKE02;0;0;2;72B180800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;784000;BKE02;0;0;2;72B181000GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;785000;BKE02;0;0;2;72B181250GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;786000;BKE02;0;0;2;73CREMA3LTRANSFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;787000;BKE02;579;0;1;73CREMA4LTRANSFGAM;BKE02;AM;UN;702;BKE2;LOT311223
S;BKE022508SES00000004;BKE022508INV00000008;788000;BKE02;489;0;1;73CREMA5LTRANSFGAM;BKE02;AM;UN;953;BKE2;LOT311223
S;BKE022508SES00000004;BKE022508INV00000008;789000;BKE02;0;0;2;73CREMA6LTRANSFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;790000;BKE02;0;0;2;73LAMETRANSFO06MLGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;791000;BKE02;0;0;2;73LAMETRANSFO08MLGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;792000;BKE02;37;0;1;73LAMETRANSFO09MLGAM;BKE02;AM;UN;8415,63765;BKE2;CB2TV0612240276
S;BKE022508SES00000004;BKE022508INV00000008;793000;BKE02;203;0;1;73LAMETRANSFO12MLGAM;BKE02;AM;UN;1680;BKE2;LOT311223
S;BKE022508SES00000004;BKE022508INV00000008;794000;BKE02;0;0;2;73LAMETRANSFOMLGAM;;A;UN;1334;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;795000;BKE02;0;0;2;75ASDOS150X65X8GAM;;A;UN;6039,0772;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;796000;BKE02;0;0;2;75ASSISE150X75X8GAM;;A;UN;5873;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;797000;BKE02;0;0;2;75SIDOSSETASSGAM;;A;UN;3175,03425;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;798000;BKE02;0;0;2;75SIPIEDGAM;;A;UN;12703,4982;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;799000;BKE02;0;0;2;75SUPPORT83X12X87GAM;;A;UN;3914;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;800000;BKE02;0;0;2;82MA1BLANCGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;801000;BKE02;0;0;2;82MA1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;802000;BKE02;0;0;2;82MA2BLANCGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;803000;BKE02;0;0;2;82MA2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;804000;BKE02;9;0;1;86TRAVBOLGAM;BKE02;AM;UN;6921;BKE2;LOT311223
S;BKE022508SES00000004;BKE022508INV00000008;805000;BKE02;1296;0;1;86TRAVBOLGAM;BKE02;AM;UN;6921;BKE2;LOT070724
S;BKE022508SES00000004;BKE022508INV00000008;806000;BKE02;221;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2TV1203250695
S;BKE022508SES00000004;BKE022508INV00000008;807000;BKE02;43;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA0503250233
S;BKE022508SES00000004;BKE022508INV00000008;808000;BKE02;127;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2TV0603250379
S;BKE022508SES00000004;BKE022508INV00000008;809000;BKE02;76;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2TV0703250441
S;BKE022508SES00000004;BKE022508INV00000008;810000;BKE02;169;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2TV0803250462
S;BKE022508SES00000004;BKE022508INV00000008;811000;BKE02;89;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2TV1003250515
S;BKE022508SES00000004;BKE022508INV00000008;812000;BKE02;202;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA1103250584
S;BKE022508SES00000004;BKE022508INV00000008;813000;BKE02;9;0;2;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;LOTECART
S;BKE022508SES00000004;BKE022508INV00000008;814000;BKE02;112;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA1403251010
S;BKE022508SES00000004;BKE022508INV00000008;815000;BKE02;102;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA1703251015
S;BKE022508SES00000004;BKE022508INV00000008;816000;BKE02;10;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA1703251016
S;BKE022508SES00000004;BKE022508INV00000008;817000;BKE02;252;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA1903251248
S;BKE022508SES00000004;BKE022508INV00000008;818000;BKE02;10;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA1903251249
S;BKE022508SES00000004;BKE022508INV00000008;819000;BKE02;269;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA2003251808
S;BKE022508SES00000004;BKE022508INV00000008;820000;BKE02;166;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA2103251829
S;BKE022508SES00000004;BKE022508INV00000008;821000;BKE02;180;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA2103251836
S;BKE022508SES00000004;BKE022508INV00000008;822000;BKE02;88;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA2403251843
S;BKE022508SES00000004;BKE022508INV00000008;823000;BKE02;212;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA0104250190
S;BKE022508SES00000004;BKE022508INV00000008;824000;BKE02;132;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA0204250199
S;BKE022508SES00000004;BKE022508INV00000008;825000;BKE02;111;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA1302252414
S;BKE022508SES00000004;BKE022508INV00000008;826000;BKE02;261;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA1503252281
S;BKE022508SES00000004;BKE022508INV00000008;827000;BKE02;115;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA2903252303
S;BKE022508SES00000004;BKE022508INV00000008;828000;BKE02;98;0;1;86TRAVSLADGAM;BKE02;AM;UN;8502,12502;BKE2;CB2MA3004252034
S;BKE022508SES00000004;BKE022508INV00000008;829000;BKE02;0;0;2;88TETRA1200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;830000;BKE02;0;0;2;88TETRA2400GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;831000;BKE02;21;0;1;88TETRA240GAM;BKE02;AM;UN;10630,9368;BKE2;LOT311223
S;BKE022508SES00000004;BKE022508INV00000008;832000;BKE02;9;0;1;88TETRA240GAM;BKE02;AM;UN;10630,9368;BKE2;LOT070724
S;BKE022508SES00000004;BKE022508INV00000008;833000;BKE02;1;0;1;88TETRA240GAM;BKE02;AM;UN;10630,9368;BKE2;CB2MA1909241359
S;BKE022508SES00000004;BKE022508INV00000008;834000;BKE02;1;0;1;88TETRA240GAM;BKE02;AM;UN;10630,9368;BKE2;CB2MA2009241473
S;BKE022508SES00000004;BKE022508INV00000008;835000;BKE02;1;0;1;88TETRA240GAM;BKE02;AM;UN;10630,9368;BKE2;CB2MA2409241859
S;BKE022508SES00000004;BKE022508INV00000008;836000;BKE02;0;0;2;89DL200X40X8PIPGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;837000;BKE02;0;0;2;89DL70X50X8PIPGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;838000;BKE02;0;0;2;92ATALUS120GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;839000;BKE02;0;0;2;92ATALUS18GAM;;A;UN;0;BKE2;
